hist_key,metric_name,k1,k5
hist_DCT_HSV_n32_c10_1D,L1_dist,0.6666666666666666,0.8833333333333333
hist_LBPM_LAB_n8_1D,L1_dist,0.6,0.7666666666666667
hist_DCT_ycbcr_n32_c10_1D,L1_dist,0.5833333333333334,0.85
hist_LBPM_LAB_n8_1D,X2_distance,0.5333333333333333,0.6333333333333333
hist_LBP_LAB_n8_r2_1D,L1_dist,0.5,0.6666666666666666
hist_LBP_LAB_n8_r2_1D,X2_distance,0.48333333333333334,0.5833333333333334
hist_DCT_ycbcr_n32_c10_1D,X2_distance,0.0,0.0
hist_DCT_HSV_n32_c10_1D,X2_distance,0.0,0.0
